(5.359315293878054e-6,"aback")
(5.359315293878054e-6,"abased")
(5.359315293878054e-6,"abashed")
(5.359315293878054e-6,"abbey")
(5.359315293878054e-6,"aberdeen")
(5.359315293878054e-6,"aberration")
(5.359315293878054e-6,"abet")
(5.359315293878054e-6,"abeyance")
(5.359315293878054e-6,"abhorring")
(5.359315293878054e-6,"abided")
(5.359315293878054e-6,"ability")
(5.359315293878054e-6,"ablutions")
(5.359315293878054e-6,"abode")
(5.359315293878054e-6,"abominate")
(5.359315293878054e-6,"abraham")
(5.359315293878054e-6,"abrupt")
(5.359315293878054e-6,"abruptness")
(5.359315293878054e-6,"absolve")
(5.359315293878054e-6,"abstinence")
(5.359315293878054e-6,"abstraction")
(5.359315293878054e-6,"abstracts")
(5.359315293878054e-6,"absurdest")
(5.359315293878054e-6,"absurdly")
(5.359315293878054e-6,"abundance")
(5.359315293878054e-6,"abyss")
(5.359315293878054e-6,"access")
(5.359315293878054e-6,"accessory")
(5.359315293878054e-6,"accidents")
(5.359315293878054e-6,"accommodated")
(5.359315293878054e-6,"accord")
(5.359315293878054e-6,"accordance")
(5.359315293878054e-6,"accosted")
(5.359315293878054e-6,"accoucheur")
(5.359315293878054e-6,"accounting")
(5.359315293878054e-6,"accredited")
(5.359315293878054e-6,"accumulating")
(5.359315293878054e-6,"accumulative")
(5.359315293878054e-6,"accurately")
(5.359315293878054e-6,"accusatory")
(5.359315293878054e-6,"accuse")
(5.359315293878054e-6,"accuses")
(5.359315293878054e-6,"accusing")
(5.359315293878054e-6,"achieved")
(5.359315293878054e-6,"achievement")
(5.359315293878054e-6,"acid")
(5.359315293878054e-6,"acquaintances")
(5.359315293878054e-6,"acquiescence")
(5.359315293878054e-6,"acquire")
(5.359315293878054e-6,"acquirements")
(5.359315293878054e-6,"acquit")
(5.359315293878054e-6,"actions")
(5.359315293878054e-6,"active")
(5.359315293878054e-6,"actively")
(5.359315293878054e-6,"actual")
(5.359315293878054e-6,"acute")
(5.359315293878054e-6,"acuteness")
(5.359315293878054e-6,"adamantine")
(5.359315293878054e-6,"adapt")
(5.359315293878054e-6,"addle")
(5.359315293878054e-6,"adepts")
(5.359315293878054e-6,"adequately")
(5.359315293878054e-6,"adhered")
(5.359315293878054e-6,"adjacent")
(5.359315293878054e-6,"adjective")
(5.359315293878054e-6,"adjoining")
(5.359315293878054e-6,"adjourned")
(5.359315293878054e-6,"adjuncts")
(5.359315293878054e-6,"adjuration")
(5.359315293878054e-6,"adjured")
(5.359315293878054e-6,"administered")
(5.359315293878054e-6,"administering")
(5.359315293878054e-6,"administration")
(5.359315293878054e-6,"administrative")
(5.359315293878054e-6,"admirer")
(5.359315293878054e-6,"admires")
(5.359315293878054e-6,"admonished")
(5.359315293878054e-6,"adopt")
(5.359315293878054e-6,"adrift")
(5.359315293878054e-6,"adventurers")
(5.359315293878054e-6,"adventures")
(5.359315293878054e-6,"adversary")
(5.359315293878054e-6,"adversarys")
(5.359315293878054e-6,"adverted")
(5.359315293878054e-6,"advertise")
(5.359315293878054e-6,"advisable")
(5.359315293878054e-6,"advisedly")
(5.359315293878054e-6,"adwise")
(5.359315293878054e-6,"affability")
(5.359315293878054e-6,"affable")
(5.359315293878054e-6,"affinity")
(5.359315293878054e-6,"affliction")
(5.359315293878054e-6,"affluent")
(5.359315293878054e-6,"afire")
(5.359315293878054e-6,"afoot")
(5.359315293878054e-6,"aforehand")
(5.359315293878054e-6,"aforesaid")
(5.359315293878054e-6,"african")
(5.359315293878054e-6,"aghast")
(5.359315293878054e-6,"agitated")
(5.359315293878054e-6,"agitation")
(5.359315293878054e-6,"agonizing")
(5.359315293878054e-6,"ague")
(5.359315293878054e-6,"aguish")
(5.359315293878054e-6,"aided")
(5.359315293878054e-6,"aiming")
(5.359315293878054e-6,"airiest")
(5.359315293878054e-6,"airless")
(5.359315293878054e-6,"akimbo")
(5.359315293878054e-6,"alder")
(5.359315293878054e-6,"ale")
(5.359315293878054e-6,"alehouses")
(5.359315293878054e-6,"alexander")
(5.359315293878054e-6,"alienate")
(5.359315293878054e-6,"alighting")
(5.359315293878054e-6,"alleviated")
(5.359315293878054e-6,"alley")
(5.359315293878054e-6,"allied")
(5.359315293878054e-6,"allies")
(5.359315293878054e-6,"alloy")
(5.359315293878054e-6,"alls")
(5.359315293878054e-6,"alluding")
(5.359315293878054e-6,"ally")
(5.359315293878054e-6,"almanac")
(5.359315293878054e-6,"almighty")
(5.359315293878054e-6,"altar")
(5.359315293878054e-6,"alteration")
(5.359315293878054e-6,"alterations")
(5.359315293878054e-6,"altercation")
(5.359315293878054e-6,"altering")
(5.359315293878054e-6,"alternate")
(5.359315293878054e-6,"amalgamation")
(5.359315293878054e-6,"amazing")
(5.359315293878054e-6,"ambled")
(5.359315293878054e-6,"ambush")
(5.359315293878054e-6,"amelia")
(5.359315293878054e-6,"amenities")
(5.359315293878054e-6,"amens")
(5.359315293878054e-6,"america")
(5.359315293878054e-6,"amidst")
(5.359315293878054e-6,"amply")
(5.359315293878054e-6,"amusement")
(5.359315293878054e-6,"analysis")
(5.359315293878054e-6,"anatomy")
(5.359315293878054e-6,"ancestor")
(5.359315293878054e-6,"ancestral")
(5.359315293878054e-6,"anchors")
(5.359315293878054e-6,"anchovy")
(5.359315293878054e-6,"anew")
(5.359315293878054e-6,"angels")
(5.359315293878054e-6,"angle")
(5.359315293878054e-6,"animal")
(5.359315293878054e-6,"animals")
(5.359315293878054e-6,"animate")
(5.359315293878054e-6,"anne")
(5.359315293878054e-6,"annoyances")
(5.359315293878054e-6,"annoyed")
(5.359315293878054e-6,"annual")
(5.359315293878054e-6,"annuals")
(5.359315293878054e-6,"annum")
(5.359315293878054e-6,"answers")
(5.359315293878054e-6,"antecedents")
(5.359315293878054e-6,"antechamber")
(5.359315293878054e-6,"anticipated")
(5.359315293878054e-6,"anticipations")
(5.359315293878054e-6,"antipodes")
(5.359315293878054e-6,"antonys")
(5.359315293878054e-6,"anwil")
(5.359315293878054e-6,"anyone")
(5.359315293878054e-6,"anyways")
(5.359315293878054e-6,"anywheres")
(5.359315293878054e-6,"apartments")
(5.359315293878054e-6,"apiece")
(5.359315293878054e-6,"apoplectic")
(5.359315293878054e-6,"apothecary")
(5.359315293878054e-6,"appalled")
(5.359315293878054e-6,"appealing")
(5.359315293878054e-6,"appeals")
(5.359315293878054e-6,"appeased")
(5.359315293878054e-6,"appendages")
(5.359315293878054e-6,"appertaining")
(5.359315293878054e-6,"appetites")
(5.359315293878054e-6,"applaud")
(5.359315293878054e-6,"applies")
(5.359315293878054e-6,"applying")
(5.359315293878054e-6,"apportioned")
(5.359315293878054e-6,"appraised")
(5.359315293878054e-6,"appreciated")
(5.359315293878054e-6,"apprised")
(5.359315293878054e-6,"approbation")
(5.359315293878054e-6,"appropriated")
(5.359315293878054e-6,"aprons")
(5.359315293878054e-6,"arabian")
(5.359315293878054e-6,"arbitrary")
(5.359315293878054e-6,"arch")
(5.359315293878054e-6,"archbishop")
(5.359315293878054e-6,"arches")
(5.359315293878054e-6,"architect")
(5.359315293878054e-6,"architectooralooral")
(5.359315293878054e-6,"archly")
(5.359315293878054e-6,"arena")
(5.359315293878054e-6,"argued")
(5.359315293878054e-6,"arguing")
(5.359315293878054e-6,"arguments")
(5.359315293878054e-6,"argus")
(5.359315293878054e-6,"arid")
(5.359315293878054e-6,"arisen")
(5.359315293878054e-6,"aristocratic")
(5.359315293878054e-6,"arrange")
(5.359315293878054e-6,"array")
(5.359315293878054e-6,"arraying")
(5.359315293878054e-6,"arriving")
(5.359315293878054e-6,"arrogance")
(5.359315293878054e-6,"arrow")
(5.359315293878054e-6,"artfully")
(5.359315293878054e-6,"articled")
(5.359315293878054e-6,"artificer")
(5.359315293878054e-6,"artifices")
(5.359315293878054e-6,"artificial")
(5.359315293878054e-6,"artlessness")
(5.359315293878054e-6,"arts")
(5.359315293878054e-6,"ascend")
(5.359315293878054e-6,"ascertained")
(5.359315293878054e-6,"ascertaining")
(5.359315293878054e-6,"ashy")
(5.359315293878054e-6,"asks")
(5.359315293878054e-6,"aslant")
(5.359315293878054e-6,"asmear")
(5.359315293878054e-6,"aspiration")
(5.359315293878054e-6,"aspirations")
(5.359315293878054e-6,"aspiring")
(5.359315293878054e-6,"assenting")
(5.359315293878054e-6,"asses")
(5.359315293878054e-6,"asseverates")
(5.359315293878054e-6,"assign")
(5.359315293878054e-6,"assistant")
(5.359315293878054e-6,"assisting")
(5.359315293878054e-6,"associates")
(5.359315293878054e-6,"associations")
(5.359315293878054e-6,"assort")
(5.359315293878054e-6,"assuming")
(5.359315293878054e-6,"astern")
(5.359315293878054e-6,"astir")
(5.359315293878054e-6,"astounded")
(5.359315293878054e-6,"astride")
(5.359315293878054e-6,"athens")
(5.359315293878054e-6,"athletic")
(5.359315293878054e-6,"athwart")
(5.359315293878054e-6,"atop")
(5.359315293878054e-6,"attaching")
(5.359315293878054e-6,"attachment")
(5.359315293878054e-6,"attacked")
(5.359315293878054e-6,"attempting")
(5.359315293878054e-6,"attendants")
(5.359315293878054e-6,"attends")
(5.359315293878054e-6,"attentions")
(5.359315293878054e-6,"attested")
(5.359315293878054e-6,"attire")
(5.359315293878054e-6,"attracting")
(5.359315293878054e-6,"attractive")
(5.359315293878054e-6,"attributed")
(5.359315293878054e-6,"attributes")
(5.359315293878054e-6,"auction")
(5.359315293878054e-6,"auctioneers")
(5.359315293878054e-6,"audacious")
(5.359315293878054e-6,"audibly")
(5.359315293878054e-6,"augmented")
(5.359315293878054e-6,"augur")
(5.359315293878054e-6,"auspicious")
(5.359315293878054e-6,"authorities")
(5.359315293878054e-6,"avarice")
(5.359315293878054e-6,"avaricious")
(5.359315293878054e-6,"avenge")
(5.359315293878054e-6,"avengers")
(5.359315293878054e-6,"avenue")
(5.359315293878054e-6,"averted")
(5.359315293878054e-6,"avoidable")
(5.359315293878054e-6,"avoidance")
(5.359315293878054e-6,"avoids")
(5.359315293878054e-6,"avowal")
(5.359315293878054e-6,"awaiting")
(5.359315293878054e-6,"awaits")
(5.359315293878054e-6,"awaken")
(5.359315293878054e-6,"awkward")
(5.359315293878054e-6,"awkwardly")
(5.359315293878054e-6,"axe")
(5.359315293878054e-6,"ayther")
(5.359315293878054e-6,"babies")
(5.359315293878054e-6,"babyhood")
(5.359315293878054e-6,"backer")
(5.359315293878054e-6,"backerder")
(5.359315293878054e-6,"badge")
(5.359315293878054e-6,"badger")
(5.359315293878054e-6,"badgered")
(5.359315293878054e-6,"badgering")
(5.359315293878054e-6,"baffle")
(5.359315293878054e-6,"baffled")
(5.359315293878054e-6,"bagatelle")
(5.359315293878054e-6,"baited")
(5.359315293878054e-6,"baiting")
(5.359315293878054e-6,"baize")
(5.359315293878054e-6,"bake")
(5.359315293878054e-6,"bakers")
(5.359315293878054e-6,"baking")
(5.359315293878054e-6,"ball")
(5.359315293878054e-6,"ballast")
(5.359315293878054e-6,"balloon")
(5.359315293878054e-6,"bandboxes")
(5.359315293878054e-6,"bang")
(5.359315293878054e-6,"banging")
(5.359315293878054e-6,"banish")
(5.359315293878054e-6,"banked")
(5.359315293878054e-6,"bankers")
(5.359315293878054e-6,"banking")
(5.359315293878054e-6,"banners")
(5.359315293878054e-6,"banns")
(5.359315293878054e-6,"banquet")
(5.359315293878054e-6,"barbarously")
(5.359315293878054e-6,"bard")
(5.359315293878054e-6,"barefoot")
(5.359315293878054e-6,"barge")
(5.359315293878054e-6,"barns")
(5.359315293878054e-6,"baronet")
(5.359315293878054e-6,"baronetcies")
(5.359315293878054e-6,"baronetcy")
(5.359315293878054e-6,"barrack")
(5.359315293878054e-6,"barrel")
(5.359315293878054e-6,"barricaded")
(5.359315293878054e-6,"barrier")
(5.359315293878054e-6,"barrow")
(5.359315293878054e-6,"barrows")
(5.359315293878054e-6,"based")
(5.359315293878054e-6,"basely")
(5.359315293878054e-6,"basement")
(5.359315293878054e-6,"bashful")
(5.359315293878054e-6,"bass")
(5.359315293878054e-6,"bathe")
(5.359315293878054e-6,"battered")
(5.359315293878054e-6,"bawling")
(5.359315293878054e-6,"bazaar")
(5.359315293878054e-6,"beach")
(5.359315293878054e-6,"beadle")
(5.359315293878054e-6,"beamed")
(5.359315293878054e-6,"beaming")
(5.359315293878054e-6,"beans")
(5.359315293878054e-6,"bearer")
(5.359315293878054e-6,"bearings")
(5.359315293878054e-6,"beaten")
(5.359315293878054e-6,"beautifully")
(5.359315293878054e-6,"beaver")
(5.359315293878054e-6,"bedchamber")
(5.359315293878054e-6,"bedded")
(5.359315293878054e-6,"bedding")
(5.359315293878054e-6,"bedevilled")
(5.359315293878054e-6,"bedpust")
(5.359315293878054e-6,"bedridden")
(5.359315293878054e-6,"bedrooms")
(5.359315293878054e-6,"bedtime")
(5.359315293878054e-6,"bee")
(5.359315293878054e-6,"befall")
(5.359315293878054e-6,"befallen")
(5.359315293878054e-6,"beguile")
(5.359315293878054e-6,"beguiled")
(5.359315293878054e-6,"beheaded")
(5.359315293878054e-6,"behold")
(5.359315293878054e-6,"behoof")
(5.359315293878054e-6,"believing")
(5.359315293878054e-6,"bellowed")
(5.359315293878054e-6,"bellowsing")
(5.359315293878054e-6,"belongings")
(5.359315293878054e-6,"belongs")
(5.359315293878054e-6,"belt")
(5.359315293878054e-6,"bemoan")
(5.359315293878054e-6,"benefactress")
(5.359315293878054e-6,"beneficent")
(5.359315293878054e-6,"benefits")
(5.359315293878054e-6,"bereavements")
(5.359315293878054e-6,"bereft")
(5.359315293878054e-6,"beseem")
(5.359315293878054e-6,"beset")
(5.359315293878054e-6,"besetting")
(5.359315293878054e-6,"besieged")
(5.359315293878054e-6,"besought")
(5.359315293878054e-6,"bestirring")
(5.359315293878054e-6,"bestowed")
(5.359315293878054e-6,"bet")
(5.359315293878054e-6,"bethinking")
(5.359315293878054e-6,"bethought")
(5.359315293878054e-6,"betimes")
(5.359315293878054e-6,"betook")
(5.359315293878054e-6,"betray")
(5.359315293878054e-6,"betrothed")
(5.359315293878054e-6,"betsy")
(5.359315293878054e-6,"betted")
(5.359315293878054e-6,"betters")
(5.359315293878054e-6,"bibles")
(5.359315293878054e-6,"bijou")
(5.359315293878054e-6,"bile")
(5.359315293878054e-6,"biled")
(5.359315293878054e-6,"biling")
(5.359315293878054e-6,"bilious")
(5.359315293878054e-6,"billeted")
(5.359315293878054e-6,"billingsgate")
(5.359315293878054e-6,"biography")
(5.359315293878054e-6,"birch")
(5.359315293878054e-6,"birth")
(5.359315293878054e-6,"bites")
(5.359315293878054e-6,"blackest")
(5.359315293878054e-6,"blacking")
(5.359315293878054e-6,"blacks")
(5.359315293878054e-6,"blandley")
(5.359315293878054e-6,"blandly")
(5.359315293878054e-6,"blankets")
(5.359315293878054e-6,"blankness")
(5.359315293878054e-6,"blasts")
(5.359315293878054e-6,"blatant")
(5.359315293878054e-6,"ble")
(5.359315293878054e-6,"blessedly")
(5.359315293878054e-6,"bleve")
(5.359315293878054e-6,"blinded")
(5.359315293878054e-6,"blindness")
(5.359315293878054e-6,"bliss")
(5.359315293878054e-6,"blistered")
(5.359315293878054e-6,"blithe")
(5.359315293878054e-6,"blocked")
(5.359315293878054e-6,"bloodhound")
(5.359315293878054e-6,"bloodshot")
(5.359315293878054e-6,"bloodstained")
(5.359315293878054e-6,"bloodthirsty")
(5.359315293878054e-6,"blotches")
(5.359315293878054e-6,"blotting")
(5.359315293878054e-6,"blubbered")
(5.359315293878054e-6,"bludgeon")
(5.359315293878054e-6,"blundered")
(5.359315293878054e-6,"blunter")
(5.359315293878054e-6,"blur")
(5.359315293878054e-6,"blurred")
(5.359315293878054e-6,"blushed")
(5.359315293878054e-6,"blushes")
(5.359315293878054e-6,"blushing")
(5.359315293878054e-6,"blustered")
(5.359315293878054e-6,"bo")
(5.359315293878054e-6,"boarded")
(5.359315293878054e-6,"boarder")
(5.359315293878054e-6,"boards")
(5.359315293878054e-6,"boastfulness")
(5.359315293878054e-6,"boasting")
(5.359315293878054e-6,"boating")
(5.359315293878054e-6,"boatmen")
(5.359315293878054e-6,"bobbing")
(5.359315293878054e-6,"bobbish")
(5.359315293878054e-6,"bobtail")
(5.359315293878054e-6,"boil")
(5.359315293878054e-6,"boldest")
(5.359315293878054e-6,"boldly")
(5.359315293878054e-6,"boldness")
(5.359315293878054e-6,"bolters")
(5.359315293878054e-6,"bondsman")
(5.359315293878054e-6,"boned")
(5.359315293878054e-6,"bones")
(5.359315293878054e-6,"bony")
(5.359315293878054e-6,"bookcase")
(5.359315293878054e-6,"bookshelves")
(5.359315293878054e-6,"bookshop")
(5.359315293878054e-6,"boom")
(5.359315293878054e-6,"boorish")
(5.359315293878054e-6,"booted")
(5.359315293878054e-6,"booth")
(5.359315293878054e-6,"bootjack")
(5.359315293878054e-6,"bootmakers")
(5.359315293878054e-6,"bordered")
(5.359315293878054e-6,"bosworth")
(5.359315293878054e-6,"botany")
(5.359315293878054e-6,"bothering")
(5.359315293878054e-6,"bounce")
(5.359315293878054e-6,"bounceable")
(5.359315293878054e-6,"bounced")
(5.359315293878054e-6,"bouncing")
(5.359315293878054e-6,"boundless")
(5.359315293878054e-6,"bounds")
(5.359315293878054e-6,"bowl")
